freq,plv,mean_angle_rad,resultant_length,corr
12515.625,0.00897680502384901,-0.011394248344004154,0.00897680502384901,0.9973776355296229
12562.5,0.011474352329969406,1.8125958442687988,0.011474352329969406,-0.7006808418673542
12609.375,0.0070887403562664986,0.38320037722587585,0.0070887403562664986,0.9918998297355207
12656.25,0.015355637297034264,-0.7887415289878845,0.015355637297034264,-0.5384267389667269
12703.125,0.005221227649599314,1.4638786315917969,0.005221227649599314,0.9971623326152581
12750.0,0.007391604129225016,2.5307674407958984,0.007391604129225016,-0.7589775178001749
12796.875,0.015304682776331902,0.7924896478652954,0.015304682776331902,0.9975553839118517
12843.75,0.010050226002931595,-2.9826788902282715,0.010050226002931595,0.9261878939333753
12890.625,0.016096150502562523,0.7431415915489197,0.016096150502562523,0.9961295197448212
12937.5,0.010483155027031898,1.0518929958343506,0.010483155027031898,0.8339106418580529
12984.375,0.013527409173548222,3.004531145095825,0.013527409173548222,0.9933519135152894
13031.25,0.007067854516208172,0.883300244808197,0.007067854516208172,0.32559933446682066
13078.125,0.005589838605374098,-0.6646499633789062,0.005589838605374098,0.9968239736661187
13125.0,0.005424581468105316,3.0862996578216553,0.005424581468105316,-0.48547093022567495
13171.875,0.01026426162570715,-0.6945960521697998,0.01026426162570715,0.9958131409053472
13218.75,0.010492246598005295,2.135279893875122,0.010492246598005295,-0.4527395015787987
13265.625,0.010965910740196705,0.036764148622751236,0.010965910740196705,0.9987984414559355
13312.5,0.009932554326951504,-2.8893167972564697,0.009932554326951504,-0.23151848214853396
13359.375,0.012264957651495934,0.20878726243972778,0.012264957651495934,0.9987018964921672
13406.25,0.00305430730804801,-3.0088751316070557,0.00305430730804801,-0.49673944955077187
13453.125,0.01117868721485138,-1.4996955394744873,0.01117868721485138,0.9956985478017077
13500.0,0.016709577292203903,2.256188154220581,0.016709577292203903,-0.7251359165205941
13546.875,0.005028221756219864,-0.6039114594459534,0.005028221756219864,0.9940932996296916
13593.75,0.006414380855858326,-1.6415139436721802,0.006414380855858326,0.5291144264223001
13640.625,0.006931192707270384,2.441788673400879,0.006931192707270384,0.9977816950365571
13687.5,0.0035261765588074923,-2.2569596767425537,0.0035261765588074923,-0.743321439189253
13734.375,0.01326786819845438,2.3983190059661865,0.01326786819845438,0.9965348321781096
13781.25,0.013623388484120369,-1.4526089429855347,0.013623388484120369,0.8922505759014291
13828.125,0.009586661122739315,0.14133821427822113,0.009586661122739315,0.9970380692757732
13875.0,0.010798847302794456,0.6764459013938904,0.010798847302794456,0.9107600239095279
13921.875,0.01184508390724659,-1.5329641103744507,0.01184508390724659,0.9968884449569988
13968.75,0.019309919327497482,-0.6735582947731018,0.019309919327497482,0.7784302760096792
14015.625,0.0037233878392726183,2.793912410736084,0.0037233878392726183,0.9983029998885782
14062.5,0.012321347370743752,-2.8191003799438477,0.012321347370743752,0.8093045989507167
14109.375,0.00818481482565403,-0.9463093876838684,0.00818481482565403,0.9945363294756512
14156.25,0.014532568864524364,2.8596692085266113,0.014532568864524364,-0.12885132481434072
14203.125,0.010661179199814796,-1.4230769872665405,0.010661179199814796,0.9979523248058727
14250.0,0.0032183658331632614,2.6079659461975098,0.0032183658331632614,0.1712667614192869
14296.875,0.01272217184305191,-2.1414527893066406,0.01272217184305191,0.9965875579767006
14343.75,0.01607011817395687,-0.5751148462295532,0.01607011817395687,-0.7227137847062312
14390.625,0.0046050832606852055,-3.0384247303009033,0.0046050832606852055,0.9959329727411974
14437.5,0.006082526873797178,0.566961944103241,0.006082526873797178,0.38236954737469314
14484.375,0.009336222894489765,1.6014868021011353,0.009336222894489765,0.9988503239346956
14531.25,0.014796816743910313,2.83551287651062,0.014796816743910313,-0.6366929848378605
14578.125,0.007241139188408852,1.487342119216919,0.007241139188408852,0.9996843190185956
14625.0,0.011302143335342407,3.0907769203186035,0.011302143335342407,-0.7436594938119131
14671.875,0.015038585290312767,1.6946043968200684,0.015038585290312767,0.9995688187848324
14718.75,0.015620236285030842,-2.1090993881225586,0.015620236285030842,-0.7740896576157945
14765.625,0.0022776967380195856,2.197589874267578,0.0022776967380195856,0.9991738717252763
14812.5,0.017291564494371414,-2.776447057723999,0.017291564494371414,-0.6959979423888742
14859.375,0.007227645721286535,0.9344766139984131,0.007227645721286535,0.9982479784225804
14906.25,0.004245699383318424,-2.3714680671691895,0.004245699383318424,-0.503407833499812
14953.125,0.010848406702280045,-0.5401846170425415,0.010848406702280045,0.9972762308042802
15000.0,0.008129246532917023,1.4721430540084839,0.008129246532917023,-0.22530983034616645
15046.875,0.016782429069280624,-1.8453532457351685,0.016782429069280624,0.9983009334684575
15093.75,0.01078813150525093,1.6030606031417847,0.01078813150525093,0.26727649614420845
15140.625,0.01617586426436901,2.477109909057617,0.01617586426436901,0.9988458916417992
15187.5,0.013161186128854752,-1.3813438415527344,0.013161186128854752,0.33098687848419306
15234.375,0.008577517233788967,1.1234736442565918,0.008577517233788967,0.9991085004941075
15281.25,0.014237784780561924,0.28962019085884094,0.014237784780561924,0.9220857731453936
15328.125,0.0011196897830814123,-2.2578961849212646,0.0011196897830814123,0.9992555289000736
15375.0,0.0071966578252613544,2.3274824619293213,0.0071966578252613544,-0.3578325071695279
15421.875,0.008673310279846191,-2.5665547847747803,0.008673310279846191,0.9996649604179838
15468.75,0.003368244506418705,-1.2089229822158813,0.003368244506418705,-0.15887538671106796
15515.625,0.0159286055713892,-2.75195574760437,0.0159286055713892,0.9988168681764947
15562.5,0.008140196092426777,1.8400108814239502,0.008140196092426777,0.9274241806486422
15609.375,0.015302455984055996,2.909071922302246,0.015302455984055996,0.9995495216133272
15656.25,0.012441338039934635,2.3592281341552734,0.012441338039934635,0.9650368551722954
